,id,DepthTimestamp,DepthPath,RGBTimestamp,RGBPath
128,1295836686,962361,D:/NYU Data/nyu_depth_v2_raw/bathroom_0004/d-1295836686.962361-2069601322.pgm,994870,D:\NYU Data\nyu_depth_v2_raw\bathroom_0004\r-1295836686.994870-2071114771.ppm
129,1295836687,970267,D:/NYU Data/nyu_depth_v2_raw/bathroom_0004/d-1295836687.970267-2129665972.pgm,986822,D:\NYU Data\nyu_depth_v2_raw\bathroom_0004\r-1295836687.986822-2131123396.ppm
130,1295837599,519498,D:/NYU Data/nyu_depth_v2_raw/bathroom_0004/d-1295836688.834386-2181722002.pgm,535525,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837599.519498-3768417744.ppm
131,1295837586,981672,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837586.981672-3015201678.pgm,998946,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837586.998946-3016309644.ppm
132,1295837587,989573,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837587.989573-3075266328.pgm,995070,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837587.995070-3076318269.ppm
133,1295837588,981542,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837588.981542-3135330978.pgm,998833,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837588.998833-3136326894.ppm
134,1295837589,989445,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837589.989445-3195395628.pgm,994927,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837589.994927-3196335519.ppm
135,1295837590,917418,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837590.917418-3251455968.pgm,922817,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837590.922817-3252343569.ppm
136,1295837591,989358,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837591.989358-3315524928.pgm,994853,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837591.994853-3316352769.ppm
137,1295837592,981373,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837592.981373-3375589578.pgm,997895,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837592.997895-3376361394.ppm
138,1295837593,989213,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837593.989213-3435654228.pgm,994719,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837593.994719-3436370019.ppm
139,1295837594,997109,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837594.997109-3495718878.pgm,965701,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837594.965701-3494378357.ppm
140,1295837595,989087,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837595.989087-3555783528.pgm,994700,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837595.994700-3556387269.ppm
141,1295837596,997010,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837596.997010-3615848178.pgm,970479,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837596.970479-3614395607.ppm
142,1295837597,998911,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837597.998911-3675912828.pgm,972283,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837597.972283-3674404232.ppm
143,1295837598,990924,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837598.990924-3735977478.pgm,996607,D:\NYU Data\nyu_depth_v2_raw\bathroom_0005\r-1295837598.996607-3736413144.ppm
144,1295839292,318057,D:/NYU Data/nyu_depth_v2_raw/bathroom_0005/d-1295837599.535525-3768011958.pgm,334644,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839292.318057-2255800740.ppm
145,1295839277,981079,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839277.981079-1395191199.pgm,986619,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839277.986619-1395677115.ppm
146,1295839278,924931,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839278.924931-1451251539.pgm,930427,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839278.930427-1451685165.ppm
147,1295839279,990886,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839279.990886-1515320499.pgm,996222,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839279.996222-1515694365.ppm
148,1295839280,982894,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839280.982894-1575385149.pgm,988426,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839280.988426-1575702990.ppm
149,1295839281,990783,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839281.990783-1635449799.pgm,996525,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839281.996525-1635711615.ppm
150,1295839282,998723,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839282.998723-1695514449.pgm,983326,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839282.983326-1695720240.ppm
151,1295839283,990648,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839283.990648-1755579099.pgm,996065,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839283.996065-1755728865.ppm
152,1295839284,998596,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839284.998596-1815643749.pgm,983182,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839284.983182-1815737490.ppm
153,1295839285,994586,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839285.994586-1875708399.pgm,968075,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839285.968075-1873745828.ppm
154,1295839286,970469,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839286.970469-1933770894.pgm,987064,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839286.987064-1935754740.ppm
155,1295839287,994441,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839287.994441-1995837699.pgm,999994,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839287.999994-1995763365.ppm
156,1295839288,970406,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839288.970406-2053900194.pgm,986923,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839288.986923-2055771990.ppm
157,1295839289,994324,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839289.994324-2115966999.pgm,967898,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839289.967898-2113780328.ppm
158,1295839290,970295,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839290.970295-2174029494.pgm,986816,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839290.986816-2175789240.ppm
159,1295839291,998450,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839291.998450-2236096299.pgm,982692,D:\NYU Data\nyu_depth_v2_raw\bathroom_0006\r-1295839291.982692-2235797865.ppm
160,1299814529,247740,D:/NYU Data/nyu_depth_v2_raw/bathroom_0006/d-1295839292.334644-2256117849.pgm,258428,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814529.247740-35946412.ppm
161,1299814498,992355,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814498.992355-2515516759.pgm,965823,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814498.965823-2514652658.ppm
162,1299814499,968259,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814499.968259-2573579254.pgm,973750,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814499.973750-2574661283.ppm
163,1299814500,992301,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814500.992301-2635646059.pgm,978516,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814500.978516-2634669908.ppm
164,1299814501,968154,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814501.968154-2693708554.pgm,973538,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814501.973538-2694678533.ppm
165,1299814502,996127,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814502.996127-2755775359.pgm,973410,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814502.973410-2754687158.ppm
166,1299814503,972027,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814503.972027-2813837854.pgm,997394,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814503.997394-2816696070.ppm
167,1299814504,995985,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814504.995985-2875904659.pgm,973287,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814504.973287-2874704408.ppm
168,1299814505,972173,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814505.972173-2933967154.pgm,997249,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814505.997249-2936713320.ppm
169,1299814506,995857,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814506.995857-2996033959.pgm,973123,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814506.973123-2994721658.ppm
170,1299814507,997847,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814507.997847-3056098609.pgm,973058,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814507.973058-3054730283.ppm
171,1299814508,973651,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814508.973651-3114161104.pgm,965020,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814508.965020-3114738908.ppm
172,1299814509,997696,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814509.997696-3176227909.pgm,973054,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814509.973054-3174747533.ppm
173,1299814510,973522,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814510.973522-3234290404.pgm,964918,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814510.964918-3234756158.ppm
174,1299814511,967434,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814511.967434-3274333504.pgm,958668,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814511.958668-3274761908.ppm
175,1299814512,957061,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814512.957061-3350415394.pgm,950566,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814512.950566-3350772833.ppm
176,1299814513,977355,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814513.977355-3414484354.pgm,999723,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814513.999723-3416782320.ppm
177,1299814514,969351,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814514.969351-3474549004.pgm,975944,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814514.975944-3474790658.ppm
178,1299814515,913222,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814515.913222-3530609344.pgm,935541,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814515.935541-3532798995.ppm
179,1299814516,973236,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814516.973236-3594678304.pgm,998536,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814516.998536-3596808195.ppm
180,1299814517,981085,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814517.981085-3654742954.pgm,974405,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814517.974405-3654816533.ppm
181,1299814518,984986,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814518.984986-3714807604.pgm,977304,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814518.977304-3714825158.ppm
182,1299814519,977027,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814519.977027-3774872254.pgm,969282,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814519.969282-3774833783.ppm
183,1299814520,984886,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814520.984886-3834936904.pgm,977234,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814520.977234-3834842408.ppm
184,1299814521,983722,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814521.983722-3895001554.pgm,977152,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814521.977152-3894851033.ppm
185,1299814522,979774,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814522.979774-3955066204.pgm,985101,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814522.985101-3954859658.ppm
186,1299814523,987739,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814523.987739-4015130854.pgm,972298,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814523.972298-4014868283.ppm
187,1299814524,979715,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814524.979715-4075195504.pgm,985241,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814524.985241-4074876908.ppm
188,1299814525,987623,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814525.987623-4135260154.pgm,972184,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814525.972184-4134885533.ppm
189,1299814526,995482,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814526.995482-4195324804.pgm,980126,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814526.980126-4194894158.ppm
190,1299814527,994448,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814527.994448-4255389454.pgm,978988,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814527.978988-4254902783.ppm
191,1299814528,986375,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814528.986375-20486808.pgm,975667,D:\NYU Data\nyu_depth_v2_raw\bathroom_0007\r-1299814528.975667-19944112.ppm
192,1300200418,81829,D:/NYU Data/nyu_depth_v2_raw/bathroom_0007/d-1299814529.258428-36504048.pgm,70522,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200418.081829-3815940116.ppm
193,1300200406,959359,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200406.959359-3148230715.pgm,977430,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200406.977430-3149844378.ppm
194,1300200407,999031,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200407.999031-3210297520.pgm,985347,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200407.985347-3209853003.ppm
195,1300200408,974913,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200408.974913-3268360015.pgm,993217,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200408.993217-3269861628.ppm
196,1300200409,999360,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200409.999360-3330426820.pgm,985231,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200409.985231-3329870253.ppm
197,1300200410,990466,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200410.990466-3346444060.pgm,998322,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200410.998322-3347872841.ppm
198,1300200411,973745,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200411.973745-3448553965.pgm,983113,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200411.983113-3449887503.ppm
199,1300200412,975681,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200412.975681-3508618615.pgm,991038,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200412.991038-3509896128.ppm
200,1300200413,999689,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200413.999689-3570685420.pgm,982987,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200413.982987-3569904753.ppm
201,1300200414,975574,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200414.975574-3628747915.pgm,990930,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200414.990930-3629913378.ppm
202,1300200415,989697,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200415.989697-3688812565.pgm,982860,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200415.982860-3689922003.ppm
203,1300200416,975465,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200416.975465-3748877215.pgm,990785,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200416.990785-3749930628.ppm
204,1300200417,974426,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200417.974426-3808941865.pgm,986032,D:\NYU Data\nyu_depth_v2_raw\bathroom_0008\r-1300200417.986032-3809939253.ppm
205,1300302696,365519,D:/NYU Data/nyu_depth_v2_raw/bathroom_0008/d-1300200418.070522-3814948330.pgm,349959,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302696.365519-3475904749.ppm
206,1300302684,985973,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302684.985973-2791883710.pgm,992223,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302684.992223-2793806711.ppm
207,1300302685,997212,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302685.997212-2853950515.pgm,950533,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302685.950533-2851815049.ppm
208,1300302686,967296,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302686.967296-2912013010.pgm,992460,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302686.992460-2913823961.ppm
209,1300302687,970157,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302687.970157-2972077660.pgm,995418,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302687.995418-2973832586.ppm
210,1300302688,968126,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302688.968126-3032142310.pgm,985441,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302688.985441-3033841211.ppm
211,1300302689,976003,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302689.976003-3092206960.pgm,993320,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302689.993320-3093849836.ppm
212,1300302690,968080,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302690.968080-3152271610.pgm,985327,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302690.985327-3153858461.ppm
213,1300302691,974015,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302691.974015-3212336260.pgm,999203,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302691.999203-3213867086.ppm
214,1300302692,949268,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302692.949268-3266394445.pgm,991372,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302692.991372-3273875711.ppm
215,1300302693,973909,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302693.973909-3332465560.pgm,991148,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302693.991148-3333884336.ppm
216,1300302694,917723,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302694.917723-3388525900.pgm,923271,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302694.923271-3389892386.ppm
217,1300302695,980762,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302695.980762-3452594860.pgm,997302,D:\NYU Data\nyu_depth_v2_raw\bathroom_0009\r-1300302695.997302-3453901586.ppm
218,1300403605,476162,D:/NYU Data/nyu_depth_v2_raw/bathroom_0009/d-1300302696.349959-3474618565.pgm,486000,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403605.476162-3108292027.ppm
219,1300403591,994369,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403591.994369-2299272426.pgm,980612,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403591.980612-2298175590.ppm
220,1300403592,970242,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403592.970242-2357334921.pgm,975707,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403592.975707-2358184215.ppm
221,1300403593,962427,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403593.962427-2417399571.pgm,980500,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403593.980500-2418192840.ppm
222,1300403594,970150,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403594.970150-2477464221.pgm,975625,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403594.975625-2478201465.ppm
223,1300403595,946049,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403595.946049-2535526716.pgm,951538,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403595.951538-2536209802.ppm
224,1300403596,966033,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403596.966033-2597593521.pgm,976355,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403596.976355-2598218715.ppm
225,1300403597,974989,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403597.974989-2657658171.pgm,968358,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403597.968358-2658227340.ppm
226,1300403598,982733,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403598.982733-2717722821.pgm,976245,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403598.976245-2718235965.ppm
227,1300403599,974783,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403599.974783-2777787471.pgm,968253,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403599.968253-2778244590.ppm
228,1300403600,985924,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403600.985924-2833847811.pgm,978729,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403600.978729-2834252640.ppm
229,1300403601,978924,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403601.978924-2897916771.pgm,972108,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403601.972108-2898261840.ppm
230,1300403602,986698,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403602.986698-2957981421.pgm,980051,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403602.980051-2958270465.ppm
231,1300403603,978732,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403603.978732-3018046071.pgm,972039,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403603.972039-3018279090.ppm
232,1300403604,986619,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403604.986619-3078110721.pgm,979957,D:\NYU Data\nyu_depth_v2_raw\bathroom_0010\r-1300403604.979957-3078287715.ppm
233,1300642394,358030,D:/NYU Data/nyu_depth_v2_raw/bathroom_0010/d-1300403605.486000-3108143046.pgm,347634,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642394.358030-321164237.ppm
234,1300642382,973035,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642382.973035-3932363917.pgm,991201,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642382.991201-3934033495.ppm
235,1300642383,996959,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642383.996959-3994430722.pgm,983215,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642383.983215-3994042120.ppm
236,1300642384,972882,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642384.972882-4052493217.pgm,991154,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642384.991154-4054050745.ppm
237,1300642385,664948,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642385.664948-4088532007.pgm,993305,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642385.993305-4114059370.ppm
238,1300642386,999846,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642386.999846-4174624672.pgm,984390,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642386.984390-4174067995.ppm
239,1300642387,981727,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642387.981727-4232687167.pgm,987230,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642387.987230-4234076620.ppm
240,1300642388,973848,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642388.973848-4292751817.pgm,991059,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642388.991059-4294085245.ppm
241,1300642389,981664,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642389.981664-57849171.pgm,987141,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642389.987141-59126574.ppm
242,1300642390,973677,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642390.973677-117913821.pgm,990985,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642390.990985-119135199.ppm
243,1300642391,981610,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642391.981610-177978471.pgm,987142,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642391.987142-179143824.ppm
244,1300642392,972709,D:/NYU Data/nyu_depth_v2_raw/bathroom_0011/d-1300642392.972709-238043121.pgm,989240,D:\NYU Data\nyu_depth_v2_raw\bathroom_0011\r-1300642392.989240-239152449.ppm
